include,order,title,abstract,author,url,eprint
NO,128,How to Design Citizen-Science Activities: A Framework for Implementing Public Engagement Strategies in a Research Project,"… Different movements (eg open access, open science, open research, crowd science) have recently …
We build on the general citizen science guidelines defined by Bonney [19], integrated … activities
were identified, including a parallel incubator based on open hardware and open … 
",NA Colella and F Bolici,https://link.springer.com/chapter/10.1007/978-3-319-67026-3_25,
NO,159,How to Design Citizen-Science Activities: A Framework for Implementing Public Engagement Strategies in a Research Project,"… Table 1 Hybrid methodological approach: citizen science—Action research … Many potential
activities were identified, including a parallel incubator based on open hardware and open source
principles, a gamified virtual 3D robot configurator and a series of robotics workshops … 
",F Bolici and NA Colella,https://link.springer.com/chapter/10.1007/978-3-319-90500-6_12,
NO,691,How to Make Urban Green Verdant and Sustainable: Designing “Wild” Swedish Lawns,"Be a part of a world-wide movement towards green cities DONATE TODAY … 
",A Content and U Environmental,https://www.thenatureofcities.com/page/14/?cat=activism,https://www.thenatureofcities.com/page/14/?cat=activism
NO,505,HSCI2014: booklet of the 11th International Conference on Hands-on Science,"… 46 Citizen Science as a New Strong Form of Social Engagement with Science PG Mota 47 … 66
Use Open-Source Hardware for Classroom Research A Cunha, J Pacheco, A Silva, F Ferreira,
D Freitas, D Leite 66 Page 15. 11th International Conference on Hands-on Science … 
",MFM Costa and JMM Pombo…,https://repositorium.sdum.uminho.pt/handle/1822/37352,https://repositorium.sdum.uminho.pt/bitstream/1822/37352/1/BOOKLET_HSCI2014.pdf
NO,709,Humanistyka w świecie Informacjonalizmu,"Page 1. Page 2. Andrzej Radomski Humanistyka w świecie Informacjonalizmu ISBN:
978-83-936418-3-3 Lublin, 2014 Page 3. Recenzja Michał Ostrowicki Korekta Jan Hapoński
Projekt okładki Roman Spotkowski Skład i łamanie Marta Kostrzewa ISBN: 978-83-936418-3 … 
",A Radomski,https://depot.ceon.pl/bitstream/handle/123456789/4927/ksi%20%20ka%20(1).pdf?sequence=1,https://depot.ceon.pl/bitstream/handle/123456789/4927/ksi%20%20ka%20(1).pdf?sequence=1
NO,55,Humanitarian engineering education: Examples,"… The objective is to produce open-source solutions by bringing together people of all ages and
different areas of expertise to work together to solve combinations of software challenges, open
hardware challenges, citizen science presentations, and data visualization tools … 
",W Kinsner,https://ojs.library.queensu.ca/index.php/PCEEA/article/view/5937/5659,https://ojs.library.queensu.ca/index.php/PCEEA/article/view/5937/5659
SI!,356,Hydrologic Data Sharing Using Open Source Software and Low-Cost Electronics,"… open-source hardware in environmental monitoring to measure parameters such as latrine usage …
An open hardware system developed by the Stroud Research Center, is used to collect … be highly
suitable in rapid deployment, low-cost, short term, underfunded, or citizen science … 
",JM Sadler,https://scholarsarchive.byu.edu/etd/4425/,https://scholarsarchive.byu.edu/cgi/viewcontent.cgi?article=5424&context=etd
NO,622,IBM Collaborative Academia Research Exchange,"Page 1. 1 IBM Collaborative Academia Research Exchange I-CARE 2012 Abstracts
Research Showcase Paper ID & Title Author(s) Affiliation Page 03: Effective testing: A
combinatorial approach for improving test efficiency Abdul Rauf IBM 5 … 
",A Gupta and A Chhabra and P Kumaraguru and J Thakkar…,http://www-07.ibm.com/in/research/documents/a_proceeding_of_i_care_2012_workshop.pdf,http://www-07.ibm.com/in/research/documents/a_proceeding_of_i_care_2012_workshop.pdf
NO,231,ICT-Information and Communication Technologies,"… Power management Physical & Built Environments Experience Design Open Source
Hardware systems Concepts of Locality Product & service design … 4. Citizen science:
data gathering, understanding the local environment … 
",I Helgason and M Smyth,http://www.mazizone.eu/wp-content/uploads/2016/07/MAZI_D3.1-Hybrid-space-research.pdf,http://www.mazizone.eu/wp-content/uploads/2016/07/MAZI_D3.1-Hybrid-space-research.pdf
NO,41,Impacts of open source hardware in science and engineering,"… such as HardwareX (Elsevier) and the Journal of Open Hardware (Ubiquity) as well as open
access jour- nals that support open hardware such as … Return on investment for open source
hardware development … From conservation to crowd- sourcing: A typology of citizen science … 
",J Pearce,https://hal.archives-ouvertes.fr/hal-02111398/,https://hal.archives-ouvertes.fr/hal-02111398/document
NO,38,"in 2009 at the IX International Forum of Agriculture and Food of Cernobbio. She holds a PhD in Design Sciences, with the research Smart Things for Smart …","… Currently he is completing a PhD at the Royal College of Art (Design Products), investigating
citizen science and open design, and working in collaboration with Technology Will Save Us
to deliver bee hive monitoring devices, as well as collaborating with design research … 
",L Simonse,https://ieeexplore.ieee.org/abstract/document/6926023/,
NO,126,Incentives and problem uncertainty in innovation contests: An empirical analysis,"INFORMS.org; Certified Analytics Professional; INFORMS Connect; Career Center;
2019 Analtyics Conference. INFORMS PubsOnline. Log In. 0 Cart. Help. Skip main
navigationClose Drawer MenuOpen Drawer Menu Home: Journals … 
",KJ Boudreau and N Lacetera…,https://pubsonline.informs.org/doi/abs/10.1287/mnsc.1110.1322,http://128.100.43.95/facbios/file/mnsc.1110.1322v1.pdf
NO,20,Increasing quality in citizen science by giving volunteers more data-creation freedom,"… We advocate an alternative, instance-based model of citizen science, in which projects do not
constrain citizens to the classes of interest to scientists and … In addition, such an open design
facilitates the collection of data that goes beyond the initial defined objectives of a project … 
",R Lukyanenko and J Parsons,https://www.researchgate.net/profile/Roman_Lukyanenko/publication/314112645_Increasing_quality_in_citizen_science_by_giving_volunteers_more_data-creation_freedom/links/58b5cc93aca27261e5165e9d/Increasing-quality-in-citizen-science-by-giving-volunteers-more-data-creation-freedom.pdf,https://www.researchgate.net/profile/Roman_Lukyanenko/publication/314112645_Increasing_quality_in_citizen_science_by_giving_volunteers_more_data-creation_freedom/links/58b5cc93aca27261e5165e9d/Increasing-quality-in-citizen-science-by-giving-volunteers-more-data-creation-freedom.pdf
NO,683,Information and communication technology for development (ICT4D),"Page 1. Page 2. Information and Communication Technology for Development (ICT4D)
Mobile phones are close to ubiquitous in developing countries; Internet and
broadband access are becoming commonplace. Information … 
",R Heeks,https://content.taylorfrancis.com/books/download?dac=C2015-0-60941-3&isbn=9781317313571&format=googlePreviewPdf,
NO,456,Infrastructures to Support Equitable STEM Learning across Settings.,"… Barton and Tan (2010) document, a number of GET City participants have appropriated iden-
tities as “community science experts” (p … Ethnocomputing with electronic textiles: Culturally
responsive open design to broaden participa- tion in computing in American Indian youth and … 
",WR Penuel and TL Clark and B Bevan,https://eric.ed.gov/?id=EJ1120471,https://files.eric.ed.gov/fulltext/EJ1120471.pdf
NO,326,Infrastructuring Place: A Case Study of Citizen-led Placemaking Practices in Two Urban Gardening Projects,"… Finally, it operates within both the physical and digital commons and incorporates other
commons-based approaches, such as citizen science and open design. As Wortham-Galvin notes …
and installed open-source, hardware infrastructures (eg gardens, markets and schools) to … 
",M Frangos,https://curve.carleton.ca/133ffa48-aca1-43e2-8f09-b26d4c2ef1e8,https://curve.carleton.ca/system/files/etd/133ffa48-aca1-43e2-8f09-b26d4c2ef1e8/etd_pdf/3976e8575a327e3606a215769955a9bc/frangos-infrastructuringplaceacasestudyofcitizenled.pdf
NO,103,"Innovation contests, open innovation, and multiagent problem solving","INFORMS.org; Certified Analytics Professional; INFORMS Connect; Career Center;
2019 Analtyics Conference. INFORMS PubsOnline. Log In. 0 Cart. Help. Skip main
navigationClose Drawer MenuOpen Drawer Menu Home: Journals … 
",C Terwiesch and Y Xu,https://pubsonline.informs.org/doi/abs/10.1287/mnsc.1080.0884,https://repository.upenn.edu/cgi/viewcontent.cgi?article=1116&context=oid_papers
NO,287,Innovation in citizen science–perspectives on science-policy advances,"… Varied approaches of public engagement in science, public understanding of science,
crowdsourcing, and community science have come together … Many citizen science applications
and projects incorporate open-source software and apps, open hardware, and open … 
",S Hecker and R Bonney and M Haklay…,https://theoryandpractice.citizenscienceassociation.org/article/10.5334/cstp.114/,https://theoryandpractice.citizenscienceassociation.org/article/10.5334/cstp.114/
NO,95,Innovation regimes based on collaborative and global tinkering: Synthetic biology and nanotechnology in the hackerspaces,"… workshop prototype supporting unique art and science cooperation to an open source hardware
project supporting … as a standard prototyping platform these days in most open hardware projects …
Baby-Gnusbuino was used in early 2013 by Indonesia citizen science lab Lifepatch … 
",D Kera,https://www.sciencedirect.com/science/article/pii/S0160791X13000638,http://www.academia.edu/download/33244433/kera_2013_openscience.pdf
NO,481,"Innovation, sustainability and democracy: an analysis of grassroots contributions","… Wind energy, community supported agriculture, social technologies, car clubs, free software,
open hardware, repair cafés, participatory design, agro … Inspired by ideas from free software, open
design and peer production, these community-based workshops enable neighbors to … 
",A Smith and A Stirling,https://www.ceeol.com/search/article-detail?id=642533,http://sro.sussex.ac.uk/id/eprint/15968/1/smithstirling-2017-gi-id-journal-article.pdf
SI!,59,Innovative technologies (DIY instruments and data sonification) for engaging volunteers to participate in marine environmental monitoring programs.,"… The Citizen Science based approach has the additional advantage to engage people by raising
awareness and knowledge of marine environmental problems … The instrument, named KdUINO,
is based on quasi-digital sensors controlled by an open-hardware (Arduino) board … 
",J Piera,http://adsabs.harvard.edu/abs/2016AGUOSED34B1701P,
NO,151,Institutions for civic technoscience: How critical making is transforming environmental research,"… by nonexperts with household materials, are supported by literary and social technologies:
open-source hardware and software … Fortun (2005), troubled by the distinction between “citizen”
and “scientists” suggested by citizen science, invoke the term “civic science” and call … 
",SA Wylie and K Jalbert and S Dosemagen…,https://www.tandfonline.com/doi/abs/10.1080/01972243.2014.875783,
NO,237,Intelligent bio-environments: exploring fuzzy logic approaches to the honeybee crisis,"… Res, vol. 53, no. 1, pp. 57-66, 2014. [8] RD Phillips, J. Blum, MA Brown, and SL Baurley, “Testing
a grassroots citizen science venture using open design, the bee lab project,” CHI'14 Extended
Abstracts on Human Factors in Computing Systems, ACM, 2014, pp. 1951–1956 … 
",M Bassford and B Painter,https://ieeexplore.ieee.org/abstract/document/7723498/,https://dora.dmu.ac.uk/bitstream/handle/2086/12624/IE16_Bassford.pdf?sequence=1&isAllowed=y
